conta;ccusto;data;valor;chave;chave2
DIARIAS OPERACIONAL;CIL;30/05/2019;40000;DIARIASOPERACIONALCIL52019ROADC40000;DIARIASOPERACIONALCIL52019
DIARIAS OPERACIONAL;CIL;24/05/2019;20908,48;DIARIASOPERACIONALCIL52019ROADC2090848;DIARIASOPERACIONALCIL52019
DIARIAS OPERACIONAL;CIL;30/05/2019;15231,93;DIARIASOPERACIONALCIL52019ROADC1523193;DIARIASOPERACIONALCIL52019
DIARIAS OPERACIONAL;CIL;24/05/2019;20568,98;DIARIASOPERACIONALCIL52019ROADC2056898;DIARIASOPERACIONALCIL52019
DIARIAS OPERACIONAL;CIL;20/05/2019;28758,87;DIARIASOPERACIONALCIL52019ROADC2875887;DIARIASOPERACIONALCIL52019
DIARIAS OPERACIONAL;CIL;30/05/2019;30375,29;DIARIASOPERACIONALCIL52019ROADC3037529;DIARIASOPERACIONALCIL52019
DIARIAS OPERACIONAL;CIL;20/05/2019;21530,15;DIARIASOPERACIONALCIL52019ROADC2153015;DIARIASOPERACIONALCIL52019
DIARIAS OPERACIONAL;CIL;20/05/2019;6555,2;DIARIASOPERACIONALCIL52019ROADC65552;DIARIASOPERACIONALCIL52019
DIARIAS OPERACIONAL;CIL;30/05/2019;9397,38;DIARIASOPERACIONALCIL52019ROADC939738;DIARIASOPERACIONALCIL52019
DIARIAS OPERACIONAL;CIL;20/05/2019;6299,12;DIARIASOPERACIONALCIL52019ROADC629912;DIARIASOPERACIONALCIL52019
DIARIAS OPERACIONAL;CIL;20/05/2019;20515,61;DIARIASOPERACIONALCIL52019ROADC2051561;DIARIASOPERACIONALCIL52019
DIARIAS OPERACIONAL;COM REC;24/05/2019;537,9999929;DIARIASOPERACIONALCOMREC52019ROADC5379999928612;DIARIASOPERACIONALCOMREC52019
DIARIAS OPERACIONAL;COM REC;24/05/2019;146,000092;DIARIASOPERACIONALCOMREC52019ROADC1460000919996;DIARIASOPERACIONALCOMREC52019
DIARIAS OPERACIONAL;COM REC;24/05/2019;496,0000505;DIARIASOPERACIONALCOMREC52019ROADC496000050528;DIARIASOPERACIONALCOMREC52019
DIARIAS OPERACIONAL;COM SSA;24/05/2019;118,2000364;DIARIASOPERACIONALCOMSSA52019ROADC1182000363996;DIARIASOPERACIONALCOMSSA52019
DIARIAS OPERACIONAL;TRANSF NE;24/05/2019;770,9999999;DIARIASOPERACIONALTRANSFNE52019ROADC7709999998543;DIARIASOPERACIONALTRANSFNE52019
DIARIAS OPERACIONAL;TRANSF NE;24/05/2019;2719,999704;DIARIASOPERACIONALTRANSFNE52019ROADC27199997040975;DIARIASOPERACIONALTRANSFNE52019
