conta;ccusto;data;valor;chave;chave2
MANUTENCAO PREVENTIVA;COM GRU;08/05/2019;54,648;MANUTENCAOPREVENTIVACOMGRU52019RDOC54648;MANUTENCAOPREVENTIVACOMGRU52019
MANUTENCAO PREVENTIVA;COM GRU;02/05/2019;20;MANUTENCAOPREVENTIVACOMGRU52019VISTO20;MANUTENCAOPREVENTIVACOMGRU52019
MANUTENCAO PREVENTIVA;COM GRU;06/05/2019;48,592;MANUTENCAOPREVENTIVACOMGRU52019RDOC48592;MANUTENCAOPREVENTIVACOMGRU52019
MANUTENCAO PREVENTIVA;COM GRU;08/05/2019;59,328;MANUTENCAOPREVENTIVACOMGRU52019RDOC59328;MANUTENCAOPREVENTIVACOMGRU52019
MANUTENCAO PREVENTIVA;PM GRU;07/05/2019;566,5636;MANUTENCAOPREVENTIVAPMGRU52019TORK5665636;MANUTENCAOPREVENTIVAPMGRU52019
MANUTENCAO PREVENTIVA;PM GRU;08/05/2019;166,474;MANUTENCAOPREVENTIVAPMGRU52019RDOC166474;MANUTENCAOPREVENTIVAPMGRU52019
MANUTENCAO PREVENTIVA;PM GRU;08/05/2019;628,452;MANUTENCAOPREVENTIVAPMGRU52019RDOC628452;MANUTENCAOPREVENTIVAPMGRU52019
MANUTENCAO PREVENTIVA;PM GRU;02/05/2019;230;MANUTENCAOPREVENTIVAPMGRU52019VISTO230;MANUTENCAOPREVENTIVAPMGRU52019
MANUTENCAO PREVENTIVA;PM GRU;02/05/2019;338,350492;MANUTENCAOPREVENTIVAPMGRU52019TIETE338350492;MANUTENCAOPREVENTIVAPMGRU52019
MANUTENCAO PREVENTIVA;PM GRU;02/05/2019;338,331576;MANUTENCAOPREVENTIVAPMGRU52019TIETE338331576;MANUTENCAOPREVENTIVAPMGRU52019
MANUTENCAO PREVENTIVA;PM GRU;02/05/2019;338,331576;MANUTENCAOPREVENTIVAPMGRU52019TIETE338331576;MANUTENCAOPREVENTIVAPMGRU52019
MANUTENCAO PREVENTIVA;PM GRU;03/05/2019;210,68;MANUTENCAOPREVENTIVAPMGRU52019TIETE21068;MANUTENCAOPREVENTIVAPMGRU52019
MANUTENCAO PREVENTIVA;PM GRU;03/05/2019;209,76;MANUTENCAOPREVENTIVAPMGRU52019TIETE20976;MANUTENCAOPREVENTIVAPMGRU52019
MANUTENCAO PREVENTIVA;PM GRU;03/05/2019;209,76;MANUTENCAOPREVENTIVAPMGRU52019TIETE20976;MANUTENCAOPREVENTIVAPMGRU52019
MANUTENCAO PREVENTIVA;PM GRU;02/05/2019;730,894;MANUTENCAOPREVENTIVAPMGRU52019RDOC730894;MANUTENCAOPREVENTIVAPMGRU52019
MANUTENCAO PREVENTIVA;PM GRU;02/05/2019;730,894;MANUTENCAOPREVENTIVAPMGRU52019RDOC730894;MANUTENCAOPREVENTIVAPMGRU52019
MANUTENCAO PREVENTIVA;PM GRU;06/05/2019;586,408;MANUTENCAOPREVENTIVAPMGRU52019RDOC586408;MANUTENCAOPREVENTIVAPMGRU52019
MANUTENCAO PREVENTIVA;PM GRU;04/05/2019;128,8;MANUTENCAOPREVENTIVAPMGRU52019COMER1288;MANUTENCAOPREVENTIVAPMGRU52019
MANUTENCAO PREVENTIVA;PM GRU;06/05/2019;13,8;MANUTENCAOPREVENTIVAPMGRU52019RDOC138;MANUTENCAOPREVENTIVAPMGRU52019
MANUTENCAO PREVENTIVA;PM GRU;06/05/2019;558,808;MANUTENCAOPREVENTIVAPMGRU52019RDOC558808;MANUTENCAOPREVENTIVAPMGRU52019
MANUTENCAO PREVENTIVA;PM GRU;08/05/2019;682,272;MANUTENCAOPREVENTIVAPMGRU52019RDOC682272;MANUTENCAOPREVENTIVAPMGRU52019
PEDAGIOS;COM GRU;14/05/2019;53,39999961;PEDAGIOSCOMGRU52019LAUTO533999996096;PEDAGIOSCOMGRU52019
RESCISAO;PM GRU;07/05/2019;134,24;RESCISAOPMGRU52019ADEVA13424;RESCISAOPMGRU52019
RESCISAO;PM GRU;10/05/2019;8691,44;RESCISAOPMGRU52019LEAND869144;RESCISAOPMGRU52019
SINDICATO;COM GRU;09/05/2019;143,4899915;SINDICATOCOMGRU52019SINDI1434899915328;SINDICATOCOMGRU52019
SINDICATO;PM GRU;09/05/2019;1674,750008;SINDICATOPMGRU52019SINDI16747500084672;SINDICATOPMGRU52019
TAXAS E ALVARAS;COM GRU;13/05/2019;22,2824;TAXASEALVARASCOMGRU52019SECRE222824;TAXASEALVARASCOMGRU52019
TAXAS E ALVARAS;P&G GRU;13/05/2019;14,7223;TAXASEALVARASP&GGRU52019SECRE147223;TAXASEALVARASP&GGRU52019
TAXAS E ALVARAS;PM GRU;13/05/2019;2,7853;TAXASEALVARASPMGRU52019SECRE27853;TAXASEALVARASPMGRU52019
TELEFONIA E INTERNET;PM GRU;01/05/2019;3,84;TELEFONIAEINTERNETPMGRU52019CLARO384;TELEFONIAEINTERNETPMGRU52019
ALUGUEL DE IMOVEIS;PM CWB;01/05/2019;7814,16;ALUGUELDEIMOVEISPMCWB52019LINHA781416;ALUGUELDEIMOVEISPMCWB52019
CONDOMINIO;PM CWB;13/05/2019;549,45;CONDOMINIOPMCWB52019LINHA54945;CONDOMINIOPMCWB52019
EXAMES MEDICOS;ADM CWB;02/05/2019;169;EXAMESMEDICOSADMCWB52019POLI169;EXAMESMEDICOSADMCWB52019
IPTU;PM CWB;02/05/2019;383,49;IPTUPMCWB52019LINHA38349;IPTUPMCWB52019
MANUTENCAO DE MAQUINAS E EQUIPAMENTOS;ADM CWB;06/05/2019;268;MANUTENCAODEMAQUINASEEQUIPAMENTOSADMCWB52019ACCP268;MANUTENCAODEMAQUINASEEQUIPAMENTOSADMCWB52019
MANUTENCAO DE MOVEIS E UTENSILIOS;ADM CWB;06/05/2019;90;MANUTENCAODEMOVEISEUTENSILIOSADMCWB52019P&JC90;MANUTENCAODEMOVEISEUTENSILIOSADMCWB52019
MANUTENCAO CORRETIVA;ADM CWB;02/05/2019;1530;MANUTENCAOCORRETIVAADMCWB52019ALAID1530;MANUTENCAOCORRETIVAADMCWB52019
MANUTENCAO CORRETIVA;ADM CWB;09/05/2019;360;MANUTENCAOCORRETIVAADMCWB52019L.D.360;MANUTENCAOCORRETIVAADMCWB52019
MANUTENCAO CORRETIVA;ADM CWB;07/05/2019;350;MANUTENCAOCORRETIVAADMCWB52019MMTA350;MANUTENCAOCORRETIVAADMCWB52019
MANUTENCAO CORRETIVA;ADM CWB;06/05/2019;770,9715;MANUTENCAOCORRETIVAADMCWB52019ALAID7709715;MANUTENCAOCORRETIVAADMCWB52019
MANUTENCAO CORRETIVA;ADM CWB;06/05/2019;126,0285;MANUTENCAOCORRETIVAADMCWB52019ALAID1260285;MANUTENCAOCORRETIVAADMCWB52019
MANUTENCAO PREVENTIVA;ADM CWB;07/05/2019;586,98;MANUTENCAOPREVENTIVAADMCWB52019COMER58698;MANUTENCAOPREVENTIVAADMCWB52019
MANUTENCAO PREVENTIVA;ADM CWB;07/05/2019;586,98;MANUTENCAOPREVENTIVAADMCWB52019COMER58698;MANUTENCAOPREVENTIVAADMCWB52019
SINDICATO;PM CWB;09/05/2019;332,79;SINDICATOPMCWB52019SIND.33279;SINDICATOPMCWB52019
TELEFONIA E INTERNET;ADM CWB;01/05/2019;554,46;TELEFONIAEINTERNETADMCWB52019VIVO55446;TELEFONIAEINTERNETADMCWB52019
TELEFONIA E INTERNET;PM CWB;10/05/2019;270;TELEFONIAEINTERNETPMCWB52019ISAIA270;TELEFONIAEINTERNETPMCWB52019
ALUGUEL DE IMOVEIS;MLUIZA PNM;01/05/2019;7561,8;ALUGUELDEIMOVEISMLUIZAPNM52019EFCI75618;ALUGUELDEIMOVEISMLUIZAPNM52019
CONVENIOS;CB PNM;11/05/2019;800,4;CONVENIOSCBPNM52019CENTR8004;CONVENIOSCBPNM52019
ENTREGA DE TERCEIROS;CB PNM;02/05/2019;1250;ENTREGADETERCEIROSCBPNM52019DANIE1250;ENTREGADETERCEIROSCBPNM52019
ENTREGA DE TERCEIROS;CB PNM;03/05/2019;1250;ENTREGADETERCEIROSCBPNM52019RODRI1250;ENTREGADETERCEIROSCBPNM52019
ENTREGA DE TERCEIROS;CB PNM;03/05/2019;1250;ENTREGADETERCEIROSCBPNM52019PAULO1250;ENTREGADETERCEIROSCBPNM52019
SERVICOS PRESTADOS;MLUIZA PNM;03/05/2019;520;SERVICOSPRESTADOSMLUIZAPNM52019AFD520;SERVICOSPRESTADOSMLUIZAPNM52019
TELEFONIA E INTERNET;CB PNM;04/05/2019;504,7;TELEFONIAEINTERNETCBPNM52019TELEF5047;TELEFONIAEINTERNETCBPNM52019
TELEFONIA E INTERNET;CB REC;01/05/2019;249,9;TELEFONIAEINTERNETCBREC52019TELEF2499;TELEFONIAEINTERNETCBREC52019
TELEFONIA E INTERNET;MLUIZA PNM;01/05/2019;252,35;TELEFONIAEINTERNETMLUIZAPNM52019TELEF25235;TELEFONIAEINTERNETMLUIZAPNM52019
ALUGUEL DE IMOVEIS;CB CPV;01/05/2019;1920;ALUGUELDEIMOVEISCBCPV52019APEL1920;ALUGUELDEIMOVEISCBCPV52019
ALUGUEL DE IMOVEIS;COM CPV;01/05/2019;660;ALUGUELDEIMOVEISCOMCPV52019APEL660;ALUGUELDEIMOVEISCOMCPV52019
ALUGUEL DE IMOVEIS;MONT CBCPV;01/05/2019;1560;ALUGUELDEIMOVEISMONTCBCPV52019APEL1560;ALUGUELDEIMOVEISMONTCBCPV52019
ALUGUEL DE IMOVEIS;PM CPV;01/05/2019;1860;ALUGUELDEIMOVEISPMCPV52019APEL1860;ALUGUELDEIMOVEISPMCPV52019
DIVERSAS;ADM CPV;06/05/2019;372;DIVERSASADMCPV52019ADELI372;DIVERSASADMCPV52019
FGTS RESCISORIO;PM CPV;14/05/2019;933,47;FGTSRESCISORIOPMCPV52019CAIXA93347;FGTSRESCISORIOPMCPV52019
MANUTENCAO DE MAQUINAS E EQUIPAMENTOS;ADM CPV;02/05/2019;200;MANUTENCAODEMAQUINASEEQUIPAMENTOSADMCPV52019RONAL200;MANUTENCAODEMAQUINASEEQUIPAMENTOSADMCPV52019
MANUTENCAO DE MAQUINAS E EQUIPAMENTOS;ADM CPV;03/05/2019;70;MANUTENCAODEMAQUINASEEQUIPAMENTOSADMCPV52019ADRIA70;MANUTENCAODEMAQUINASEEQUIPAMENTOSADMCPV52019
MANUTENCAO PNEUS;PM CPV;03/05/2019;220;MANUTENCAOPNEUSPMCPV52019GAMA220;MANUTENCAOPNEUSPMCPV52019
MANUTENCAO PREVENTIVA;CB CPV;02/05/2019;120;MANUTENCAOPREVENTIVACBCPV52019UNIDA120;MANUTENCAOPREVENTIVACBCPV52019
MANUTENCAO PREVENTIVA;PM CPV;02/05/2019;1138,5;MANUTENCAOPREVENTIVAPMCPV52019PNEUB11385;MANUTENCAOPREVENTIVAPMCPV52019
MANUTENCAO PREVENTIVA;PM CPV;02/05/2019;1138,5;MANUTENCAOPREVENTIVAPMCPV52019PNEUB11385;MANUTENCAOPREVENTIVAPMCPV52019
MANUTENCAO PREVENTIVA;PM CPV;02/05/2019;1138,5;MANUTENCAOPREVENTIVAPMCPV52019PNEUB11385;MANUTENCAOPREVENTIVAPMCPV52019
MANUTENCAO PREVENTIVA;PM CPV;02/05/2019;1138,5;MANUTENCAOPREVENTIVAPMCPV52019PNEUB11385;MANUTENCAOPREVENTIVAPMCPV52019
MANUTENCAO PREVENTIVA;PM CPV;08/05/2019;600;MANUTENCAOPREVENTIVAPMCPV52019GAMA600;MANUTENCAOPREVENTIVAPMCPV52019
RESCISAO;PM CPV;14/05/2019;75,48;RESCISAOPMCPV52019JONAS7548;RESCISAOPMCPV52019
RESCISAO;PM CPV;14/05/2019;3516,34;RESCISAOPMCPV52019DAYVI351634;RESCISAOPMCPV52019
SEGURANCA;ADM CPV;02/05/2019;120;SEGURANCAADMCPV52019KARLA120;SEGURANCAADMCPV52019
SERVICOS PRESTADOS;ADM CPV;10/05/2019;300;SERVICOSPRESTADOSADMCPV52019JANET300;SERVICOSPRESTADOSADMCPV52019
TAXAS E ALVARAS;CB CPV;13/05/2019;11,650878;TAXASEALVARASCBCPV52019SECRE11650878;TAXASEALVARASCBCPV52019
TAXAS E ALVARAS;COM CPV;13/05/2019;3,424113;TAXASEALVARASCOMCPV52019SECRE3424113;TAXASEALVARASCOMCPV52019
TAXAS E ALVARAS;MONT CBCPV;13/05/2019;21,043719;TAXASEALVARASMONTCBCPV52019SECRE21043719;TAXASEALVARASMONTCBCPV52019
TAXAS E ALVARAS;PM CPV;13/05/2019;13,29129;TAXASEALVARASPMCPV52019SECRE1329129;TAXASEALVARASPMCPV52019
TELEFONIA E INTERNET;ADM CPV;01/05/2019;251,07;TELEFONIAEINTERNETADMCPV52019TELEM25107;TELEFONIAEINTERNETADMCPV52019
AGUA;CB CPV;07/05/2019;93,414;AGUACBCPV52019COMPA93414;AGUACBCPV52019
AGUA;COM CPV;07/05/2019;10,8983;AGUACOMCPV52019COMPA108983;AGUACOMCPV52019
AGUA;PM CPV;07/05/2019;51,3777;AGUAPMCPV52019COMPA513777;AGUAPMCPV52019
ALUGUEL DE IMOVEIS;ADM GYN;01/05/2019;3357,73;ALUGUELDEIMOVEISADMGYN52019DUPAR335773;ALUGUELDEIMOVEISADMGYN52019
EXAMES MEDICOS;PM GYN;07/05/2019;1199;EXAMESMEDICOSPMGYN52019CLISS1199;EXAMESMEDICOSPMGYN52019
FGTS RESCISORIO;P&G GYN;09/05/2019;361,81;FGTSRESCISORIOP&GGYN52019CAIXA36181;FGTSRESCISORIOP&GGYN52019
FGTS RESCISORIO;P&G GYN;10/05/2019;907,68;FGTSRESCISORIOP&GGYN52019CAIXA90768;FGTSRESCISORIOP&GGYN52019
FGTS RESCISORIO;PM GYN;10/05/2019;976,07;FGTSRESCISORIOPMGYN52019CAIXA97607;FGTSRESCISORIOPMGYN52019
FGTS RESCISORIO;PM GYN;10/05/2019;1067,52;FGTSRESCISORIOPMGYN52019CAIXA106752;FGTSRESCISORIOPMGYN52019
ICMS;PM GYN;02/05/2019;199,02;ICMSPMGYN52019SECRE19902;ICMSPMGYN52019
ICMS;PM GYN;09/05/2019;776,5100028;ICMSPMGYN52019LAUTO7765100028062;ICMSPMGYN52019
ICMS;PM GYN;03/05/2019;575,7199975;ICMSPMGYN52019LAUTO575719997526;ICMSPMGYN52019
JUROS PASSIVOS;COM GYN;07/05/2019;122,4900001;JUROSPASSIVOSCOMGYN52019PREFE1224900001453;JUROSPASSIVOSCOMGYN52019
JUROS PASSIVOS;COM GYN;07/05/2019;69,67999969;JUROSPASSIVOSCOMGYN52019PREFE696799996875;JUROSPASSIVOSCOMGYN52019
JUROS PASSIVOS;COM GYN;07/05/2019;28,58999979;JUROSPASSIVOSCOMGYN52019PREFE28589999788;JUROSPASSIVOSCOMGYN52019
JUROS PASSIVOS;COM GYN;07/05/2019;8,959999787;JUROSPASSIVOSCOMGYN52019PREFE8959999787;JUROSPASSIVOSCOMGYN52019
JUROS PASSIVOS;COM GYN;07/05/2019;111,629998;JUROSPASSIVOSCOMGYN52019PREFE1116299980236;JUROSPASSIVOSCOMGYN52019
JUROS PASSIVOS;COM GYN;07/05/2019;17,85000008;JUROSPASSIVOSCOMGYN52019PREFE1785000008;JUROSPASSIVOSCOMGYN52019
JUROS PASSIVOS;COM GYN;07/05/2019;2,289999844;JUROSPASSIVOSCOMGYN52019PREFE22899998444;JUROSPASSIVOSCOMGYN52019
LOCACAO DE MAQUINAS E EQUIPAMENTOS;PM GYN;09/05/2019;1819,65;LOCACAODEMAQUINASEEQUIPAMENTOSPMGYN52019FORTC181965;LOCACAODEMAQUINASEEQUIPAMENTOSPMGYN52019
MANUTENCAO CORRETIVA;PM GYN;09/05/2019;119,9999972;MANUTENCAOCORRETIVAPMGYN52019LAUTO1199999971938;MANUTENCAOCORRETIVAPMGYN52019
MANUTENCAO CORRETIVA;PM GYN;03/05/2019;50,00000247;MANUTENCAOCORRETIVAPMGYN52019LAUTO50000002474;MANUTENCAOCORRETIVAPMGYN52019
MANUTENCAO PNEUS;PM GYN;06/05/2019;582,4;MANUTENCAOPNEUSPMGYN52019NORTE5824;MANUTENCAOPNEUSPMGYN52019
MANUTENCAO PNEUS;PM GYN;10/05/2019;840;MANUTENCAOPNEUSPMGYN52019ROBER840;MANUTENCAOPNEUSPMGYN52019
MANUTENCAO PNEUS;PM GYN;07/05/2019;1070,6;MANUTENCAOPNEUSPMGYN52019NORTE10706;MANUTENCAOPNEUSPMGYN52019
MANUTENCAO PNEUS;PM GYN;10/05/2019;533,33;MANUTENCAOPNEUSPMGYN52019ZILLI53333;MANUTENCAOPNEUSPMGYN52019
MANUTENCAO PNEUS;PM GYN;10/05/2019;533,34;MANUTENCAOPNEUSPMGYN52019ZILLI53334;MANUTENCAOPNEUSPMGYN52019
MANUTENCAO PNEUS;PM GYN;10/05/2019;533,33;MANUTENCAOPNEUSPMGYN52019ZILLI53333;MANUTENCAOPNEUSPMGYN52019
MANUTENCAO PREVENTIVA;PM GRU;07/05/2019;420;MANUTENCAOPREVENTIVAPMGRU52019GOIAN420;MANUTENCAOPREVENTIVAPMGRU52019
MANUTENCAO PREVENTIVA;PM GRU;08/05/2019;134,1;MANUTENCAOPREVENTIVAPMGRU52019E.A.P1341;MANUTENCAOPREVENTIVAPMGRU52019
MANUTENCAO PREVENTIVA;PM GYN;02/05/2019;984,72;MANUTENCAOPREVENTIVAPMGYN52019BELCA98472;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;02/05/2019;984,72;MANUTENCAOPREVENTIVAPMGYN52019BELCA98472;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;02/05/2019;985,01;MANUTENCAOPREVENTIVAPMGYN52019BELCA98501;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;03/05/2019;163;MANUTENCAOPREVENTIVAPMGYN52019BELCA163;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;03/05/2019;731;MANUTENCAOPREVENTIVAPMGYN52019BELCA731;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;03/05/2019;731;MANUTENCAOPREVENTIVAPMGYN52019BELCA731;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;02/05/2019;991,79;MANUTENCAOPREVENTIVAPMGYN52019BELCA99179;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;02/05/2019;991,78;MANUTENCAOPREVENTIVAPMGYN52019BELCA99178;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;03/05/2019;533,78;MANUTENCAOPREVENTIVAPMGYN52019GOIAS53378;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;06/05/2019;180;MANUTENCAOPREVENTIVAPMGYN52019LAT180;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;06/05/2019;836;MANUTENCAOPREVENTIVAPMGYN52019JFGC836;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;07/05/2019;2024;MANUTENCAOPREVENTIVAPMGYN52019JFGC2024;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;07/05/2019;105,6;MANUTENCAOPREVENTIVAPMGYN52019JFGC1056;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;07/05/2019;500;MANUTENCAOPREVENTIVAPMGYN52019GOIAN500;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;06/05/2019;50;MANUTENCAOPREVENTIVAPMGYN52019J.G.M50;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;04/05/2019;380;MANUTENCAOPREVENTIVAPMGYN52019ZILLI380;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;03/05/2019;495;MANUTENCAOPREVENTIVAPMGYN52019SUECI495;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;03/05/2019;495;MANUTENCAOPREVENTIVAPMGYN52019SUECI495;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;02/05/2019;932,19;MANUTENCAOPREVENTIVAPMGYN52019BELCA93219;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;02/05/2019;932,18;MANUTENCAOPREVENTIVAPMGYN52019BELCA93218;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;02/05/2019;932,19;MANUTENCAOPREVENTIVAPMGYN52019BELCA93219;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;02/05/2019;932,19;MANUTENCAOPREVENTIVAPMGYN52019BELCA93219;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;02/05/2019;920,24;MANUTENCAOPREVENTIVAPMGYN52019BELCA92024;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;02/05/2019;920,51;MANUTENCAOPREVENTIVAPMGYN52019BELCA92051;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;02/05/2019;920,24;MANUTENCAOPREVENTIVAPMGYN52019BELCA92024;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;06/05/2019;900;MANUTENCAOPREVENTIVAPMGYN52019BELCA900;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;07/05/2019;4208;MANUTENCAOPREVENTIVAPMGYN52019JFGC4208;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;07/05/2019;4208;MANUTENCAOPREVENTIVAPMGYN52019JFGC4208;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;02/05/2019;229;MANUTENCAOPREVENTIVAPMGYN52019BELCA229;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;04/05/2019;210;MANUTENCAOPREVENTIVAPMGYN52019LAT210;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;06/05/2019;180;MANUTENCAOPREVENTIVAPMGYN52019LAT180;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;07/05/2019;90;MANUTENCAOPREVENTIVAPMGYN52019GOIAN90;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;07/05/2019;220;MANUTENCAOPREVENTIVAPMGYN52019ZILLI220;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;07/05/2019;95,3;MANUTENCAOPREVENTIVAPMGYN52019JFGC953;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;07/05/2019;229;MANUTENCAOPREVENTIVAPMGYN52019BELCA229;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;07/05/2019;167,5;MANUTENCAOPREVENTIVAPMGYN52019BELCA1675;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;03/05/2019;305;MANUTENCAOPREVENTIVAPMGYN52019NOVA305;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;06/05/2019;796,77;MANUTENCAOPREVENTIVAPMGYN52019JFGC79677;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;02/05/2019;1885;MANUTENCAOPREVENTIVAPMGYN52019SUECI1885;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;02/05/2019;1885;MANUTENCAOPREVENTIVAPMGYN52019SUECI1885;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;06/05/2019;180;MANUTENCAOPREVENTIVAPMGYN52019LAT180;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;03/05/2019;695;MANUTENCAOPREVENTIVAPMGYN52019NOVA695;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;03/05/2019;695;MANUTENCAOPREVENTIVAPMGYN52019NOVA695;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;03/05/2019;200;MANUTENCAOPREVENTIVAPMGYN52019J.G.M200;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;04/05/2019;140;MANUTENCAOPREVENTIVAPMGYN52019ZILLI140;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;02/05/2019;616,25;MANUTENCAOPREVENTIVAPMGYN52019DISTR61625;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;02/05/2019;616,25;MANUTENCAOPREVENTIVAPMGYN52019DISTR61625;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;03/05/2019;96,22;MANUTENCAOPREVENTIVAPMGYN52019GOIAS9622;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;06/05/2019;818,4;MANUTENCAOPREVENTIVAPMGYN52019JFGC8184;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;06/05/2019;611,86;MANUTENCAOPREVENTIVAPMGYN52019JFGC61186;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;07/05/2019;240;MANUTENCAOPREVENTIVAPMGYN52019BELCA240;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;08/05/2019;683,2;MANUTENCAOPREVENTIVAPMGYN52019E.A.P6832;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;08/05/2019;683,2;MANUTENCAOPREVENTIVAPMGYN52019E.A.P6832;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;09/05/2019;140;MANUTENCAOPREVENTIVAPMGYN52019ZILLI140;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;08/05/2019;140;MANUTENCAOPREVENTIVAPMGYN52019SUECI140;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;02/05/2019;632,5;MANUTENCAOPREVENTIVAPMGYN52019J.G.M6325;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;02/05/2019;222;MANUTENCAOPREVENTIVAPMGYN52019AUTO222;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;02/05/2019;220;MANUTENCAOPREVENTIVAPMGYN52019ZILLI220;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;08/05/2019;188,36352;MANUTENCAOPREVENTIVAPMGYN52019JFGC18836352;MANUTENCAOPREVENTIVAPMGYN52019
MANUTENCAO PREVENTIVA;PM GYN;08/05/2019;95,31648;MANUTENCAOPREVENTIVAPMGYN52019JFGC9531648;MANUTENCAOPREVENTIVAPMGYN52019
